gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,paperlessbilling,monthlycharges,totalcharges,churn,internetservice_Fiber optic,internetservice_No,contract_One year,contract_Two year,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check,tenure_years,has_internet,num_addon_services,charge_tenure_interaction,high_charge_flag,contract_term,auto_pay,echeck_flag,fiber_flag,clv_simple,monthlycharges_z,totalcharges_z,charge_tenure_interaction_z,contract_type_One Year,contract_type_Two Year,internet_type_Fiber optic,internet_type_No Internet,payment_method_Electronic Check,payment_method_Mailed Check,payment_method_Other/Bank Auto,tenure_group_7-12,tenure_group_13-24,tenure_group_25-48,tenure_group_49+
1,0,1,0,53,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,106.1,5769.75,1,1,0,1,0,0,0,0,4.4,1,5.0,5623.299999999999,1,12,0,0,1,5623.3,1.374,1.54,1.476,True,False,True,False,False,False,True,False,False,False,True
1,0,0,0,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,91.7,91.7,1,1,0,0,0,0,1,0,0.1,1,3.0,91.7,1,1,0,1,1,91.7,0.895,-0.967,-0.966,False,False,True,False,True,False,False,False,False,False,False
0,0,0,0,12,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,67.25,832.3,0,0,0,0,0,0,1,0,1.0,1,4.0,807.0,0,1,0,1,0,807.0,0.083,-0.64,-0.65,False,False,False,False,True,False,False,True,False,False,False
1,0,0,0,16,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,95.6,1555.65,1,1,0,0,0,1,0,0,1.3,1,4.0,1529.6,1,1,1,0,1,1529.6,1.025,-0.321,-0.331,False,False,True,False,False,False,False,False,True,False,False
1,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.35,45.3,0,0,1,0,0,0,0,1,0.2,0,0.0,40.7,0,1,0,0,0,40.7,-1.476,-0.987,-0.989,False,False,False,True,False,True,False,False,False,False,False
0,0,0,1,39,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,45.05,1790.6,0,0,0,1,0,0,0,0,3.2,1,3.0,1756.9499999999998,0,12,0,0,0,1756.95,-0.655,-0.217,-0.231,True,False,False,False,False,False,True,False,False,True,False
0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74.95,74.95,1,1,0,0,0,0,1,0,0.1,1,1.0,74.95,0,1,0,1,1,74.95,0.339,-0.974,-0.973,False,False,True,False,True,False,False,False,False,False,False
1,0,1,1,7,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,34.65,246.6,0,0,0,0,0,0,0,1,0.6,1,2.0,242.54999999999998,0,1,0,0,0,242.55,-1.001,-0.898,-0.899,False,False,False,False,False,True,False,True,False,False,False
0,1,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69.35,261.65,0,1,0,0,0,0,1,0,0.3,1,0.0,277.4,0,1,0,1,1,277.4,0.152,-0.892,-0.884,False,False,True,False,True,False,False,False,False,False,False
0,1,0,0,10,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,95.35,898.35,1,1,0,0,0,0,1,0,0.8,1,3.0,953.5,1,1,0,1,1,953.5,1.017,-0.611,-0.586,False,False,True,False,True,False,False,True,False,False,False
1,0,0,0,55,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,81.55,4509.5,0,1,0,0,0,0,1,0,4.6,1,2.0,4485.25,0,1,0,1,1,4485.25,0.558,0.983,0.974,False,False,True,False,True,False,False,False,False,False,True
0,0,1,1,72,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,75.4,5480.25,0,0,0,0,1,0,0,0,6.0,1,4.0,5428.8,0,24,0,0,0,5428.8,0.354,1.412,1.391,False,True,False,False,False,False,True,False,False,False,True
1,0,1,0,10,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,67.8,653.15,0,0,0,0,0,1,0,0,0.8,1,3.0,678.0,0,1,1,0,0,678.0,0.101,-0.719,-0.707,False,False,False,False,False,False,False,True,False,False,False
0,1,0,0,11,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,111.4,1183.05,0,1,0,0,0,0,1,0,0.9,1,6.0,1225.4,1,1,0,1,1,1225.4,1.55,-0.485,-0.465,False,False,True,False,True,False,False,True,False,False,False
1,0,1,1,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46.3,639.45,0,0,0,0,0,0,1,0,1.2,1,0.0,694.5,0,1,0,1,0,694.5,-0.614,-0.725,-0.7,False,False,False,False,True,False,False,False,True,False,False
1,0,1,1,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.4,478.75,0,0,1,0,1,0,0,0,1.9,0,0.0,469.2,0,24,0,0,0,469.2,-1.474,-0.796,-0.799,False,True,False,True,False,False,True,False,True,False,False
0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.05,20.05,0,0,1,0,0,0,0,1,0.1,0,0.0,20.05,0,1,0,0,0,20.05,-1.486,-0.998,-0.998,False,False,False,True,False,True,False,False,False,False,False
1,1,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.0,127.1,1,0,0,0,0,0,1,0,0.2,1,0.0,135.0,0,1,0,1,0,135.0,-0.657,-0.951,-0.947,False,False,False,False,True,False,False,False,False,False,False
0,0,1,1,47,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,96.1,4391.45,0,1,0,1,0,0,1,0,3.9,1,4.0,4516.7,1,12,0,1,1,4516.7,1.041,0.931,0.988,True,False,True,False,True,False,False,False,False,True,False
1,0,0,1,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.65,270.6,0,0,1,1,0,0,0,1,1.2,0,0.0,294.75,0,12,0,0,0,294.75,-1.499,-0.888,-0.876,True,False,False,True,False,True,False,False,True,False,False
0,0,0,0,66,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,99.5,6710.5,1,1,0,0,0,0,1,0,5.5,1,4.0,6567.0,1,1,0,1,1,6567.0,1.154,1.955,1.893,False,False,True,False,True,False,False,False,False,False,True
1,1,1,0,68,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,60.65,3975.9,0,0,0,1,0,0,0,0,5.7,1,3.0,4124.2,0,12,0,0,0,4124.2,-0.137,0.748,0.814,True,False,False,False,False,False,True,False,False,False,True
1,0,1,1,17,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,98.6,1704.95,1,1,0,1,0,0,0,0,1.4,1,4.0,1676.1999999999998,1,12,0,0,1,1676.2,1.125,-0.255,-0.266,True,False,True,False,False,False,True,False,True,False,False
1,0,0,0,7,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,59.5,415.95,1,0,0,0,0,0,0,1,0.6,1,2.0,416.5,0,1,0,0,0,416.5,-0.175,-0.824,-0.823,False,False,False,False,False,True,False,True,False,False,False
0,1,1,0,12,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,80.45,950.2,1,1,0,0,0,0,1,0,1.0,1,1.0,965.4000000000001,0,1,0,1,1,965.4,0.521,-0.588,-0.58,False,False,True,False,True,False,False,True,False,False,False
1,1,1,0,21,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,71.7,1497.05,0,0,0,1,0,0,0,0,1.8,1,4.0,1505.7,0,12,0,0,0,1505.7,0.231,-0.346,-0.342,True,False,False,False,False,False,True,False,True,False,False
0,0,0,0,21,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,36.0,780.15,0,0,0,0,0,0,0,1,1.8,1,2.0,756.0,0,1,0,0,0,756.0,-0.956,-0.663,-0.673,False,False,False,False,False,True,False,False,True,False,False
1,0,1,1,56,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,65.2,3512.15,0,0,0,1,0,0,0,0,4.7,1,3.0,3651.2000000000003,0,12,0,0,0,3651.2,0.015,0.543,0.606,True,False,False,False,False,False,True,False,False,False,True
1,0,1,1,6,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,48.95,273.25,0,0,0,0,0,1,0,0,0.5,1,1.0,293.70000000000005,0,1,1,0,0,293.7,-0.525,-0.887,-0.877,False,False,False,False,False,False,False,False,False,False,False
1,1,0,0,65,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,53.5,3517.9,0,0,0,0,1,0,0,0,5.4,1,4.0,3477.5,0,24,0,0,0,3477.5,-0.374,0.546,0.529,False,True,False,False,False,False,True,False,False,False,True
0,0,1,0,42,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,80.45,3375.9,0,0,0,1,0,1,0,0,3.5,1,5.0,3378.9,0,12,1,0,0,3378.9,0.521,0.483,0.485,True,False,False,False,False,False,False,False,False,True,False
1,0,1,1,68,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,109.05,7508.55,0,1,0,0,1,0,0,0,5.7,1,6.0,7415.4,1,24,0,0,1,7415.4,1.472,2.307,2.268,False,True,True,False,False,False,True,False,False,False,True
0,0,1,1,48,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.3,1245.05,0,0,1,0,1,0,0,0,4.0,0,1.0,1262.4,0,24,0,0,0,1262.4,-1.278,-0.458,-0.449,False,True,False,True,False,False,True,False,False,True,False
1,1,0,0,50,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,106.8,5347.95,0,1,0,1,0,0,1,0,4.2,1,5.0,5340.0,1,12,0,1,1,5340.0,1.397,1.353,1.351,True,False,True,False,True,False,False,False,False,False,True
1,1,0,0,7,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,64.95,493.65,0,0,0,0,0,0,1,0,0.6,1,3.0,454.65000000000003,0,1,0,1,0,454.65,0.006,-0.789,-0.806,False,False,False,False,True,False,False,True,False,False,False
1,0,1,1,63,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.35,1263.85,0,0,1,0,1,0,1,0,5.2,0,0.0,1219.0500000000002,0,24,0,1,0,1219.05,-1.509,-0.449,-0.468,False,True,False,True,True,False,False,False,False,False,True
0,0,0,0,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.1,385.55,0,0,1,0,0,1,0,0,1.4,0,0.0,358.70000000000005,0,1,1,0,0,358.7,-1.451,-0.837,-0.848,False,False,False,True,False,False,False,False,True,False,False
1,0,1,1,42,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,77.95,3384.0,1,1,0,0,0,1,0,0,3.5,1,1.0,3273.9,0,1,1,0,1,3273.9,0.438,0.487,0.439,False,False,True,False,False,False,False,False,False,True,False
0,0,1,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.85,84.2,0,0,1,0,0,0,0,1,0.3,0,0.0,75.4,0,1,0,0,0,75.4,-1.526,-0.97,-0.973,False,False,False,True,False,True,False,False,False,False,False
1,0,0,1,62,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.0,1638.7,0,0,1,0,1,0,0,0,5.2,0,1.0,1612.0,0,24,0,0,0,1612.0,-1.288,-0.284,-0.295,False,True,False,True,False,False,True,False,False,False,True
0,1,0,0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,74.7,165.4,1,1,0,0,0,0,1,0,0.2,1,1.0,149.4,0,1,0,1,1,149.4,0.33,-0.934,-0.941,False,False,True,False,True,False,False,False,False,False,False
1,0,1,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.35,120.25,0,1,0,0,0,0,1,0,0.2,1,0.0,140.7,0,1,0,1,1,140.7,0.186,-0.954,-0.944,False,False,True,False,True,False,False,False,False,False,False
0,0,1,0,48,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,96.9,4473.45,0,1,0,0,1,0,0,0,4.0,1,5.0,4651.200000000001,1,24,0,0,1,4651.2,1.068,0.967,1.047,False,True,True,False,False,False,True,False,False,True,False
0,0,1,0,27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.55,520.55,0,0,1,0,1,0,0,0,2.2,0,0.0,527.85,0,24,0,0,0,527.85,-1.503,-0.778,-0.773,False,True,False,True,False,False,True,False,False,True,False
1,0,1,1,70,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,80.4,5717.85,0,0,0,0,1,0,0,0,5.8,1,5.0,5628.0,0,24,0,0,0,5628.0,0.52,1.517,1.479,False,True,False,False,False,False,True,False,False,False,True
0,1,0,0,1,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,88.8,88.8,1,1,0,0,0,0,1,0,0.1,1,3.0,88.8,0,1,0,1,1,88.8,0.799,-0.968,-0.967,False,False,True,False,True,False,False,False,False,False,False
0,0,1,0,46,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,94.65,4312.5,0,1,0,1,0,0,1,0,3.8,1,4.0,4353.900000000001,1,12,0,1,1,4353.9,0.993,0.896,0.916,True,False,True,False,True,False,False,False,False,True,False
0,0,0,0,30,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,90.25,2755.35,1,1,0,0,0,0,1,0,2.5,1,2.0,2707.5,1,1,0,1,1,2707.5,0.847,0.209,0.189,False,False,True,False,True,False,False,False,False,True,False
1,0,0,0,15,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,64.65,994.55,1,0,0,0,0,0,0,0,1.2,1,3.0,969.7500000000001,0,1,0,0,0,969.75,-0.004,-0.568,-0.578,False,False,False,False,False,False,True,False,True,False,False
0,0,1,1,69,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,95.75,6511.25,0,1,0,1,0,1,0,0,5.8,1,4.0,6606.75,1,12,1,0,1,6606.75,1.03,1.867,1.911,True,False,True,False,False,False,False,False,False,False,True
0,0,0,0,65,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.55,1218.65,0,0,1,0,1,1,0,0,5.4,0,0.0,1270.75,0,24,1,0,0,1270.75,-1.503,-0.469,-0.445,False,True,False,True,False,False,False,False,False,False,True
0,1,1,1,72,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,104.1,7447.7,0,1,0,0,1,1,0,0,6.0,1,5.0,7495.2,1,24,1,0,1,7495.2,1.307,2.28,2.303,False,True,True,False,False,False,False,False,False,False,True
0,1,1,0,13,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,89.05,1169.35,1,1,0,0,0,0,0,0,1.1,1,3.0,1157.6499999999999,0,1,0,0,1,1157.65,0.807,-0.491,-0.495,False,False,True,False,False,False,True,False,True,False,False
0,0,0,0,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.1,279.5,0,0,1,1,0,0,0,1,1.4,0,0.0,341.70000000000005,0,12,0,0,0,341.7,-1.484,-0.884,-0.856,True,False,False,True,False,True,False,False,True,False,False
0,0,1,0,51,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,111.55,5720.35,0,1,0,1,0,0,1,0,4.2,1,6.0,5689.05,1,12,0,1,1,5689.05,1.555,1.518,1.505,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,51,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,60.5,3121.45,0,0,0,0,1,1,0,0,4.2,1,3.0,3085.5,0,24,1,0,0,3085.5,-0.142,0.371,0.356,False,True,False,False,False,False,False,False,False,False,True
1,0,1,0,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,90.95,6468.6,0,0,0,0,1,0,0,0,6.0,1,7.0,6548.400000000001,1,24,0,0,0,6548.4,0.87,1.848,1.885,False,True,False,False,False,False,True,False,False,False,True
0,0,1,1,67,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,87.4,5918.8,1,1,0,1,0,0,1,0,5.6,1,3.0,5855.8,0,12,0,1,1,5855.8,0.752,1.605,1.579,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,34,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.7,675.6,0,0,1,0,0,0,0,1,2.8,0,0.0,669.8,0,1,0,0,0,669.8,-1.498,-0.709,-0.711,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,67,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,50.95,3521.7,0,0,0,0,1,0,0,0,5.6,1,4.0,3413.65,0,24,0,0,0,3413.65,-0.459,0.547,0.501,False,True,False,False,False,False,True,False,False,False,True
1,0,1,0,49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.05,923.1,0,0,1,1,0,0,0,0,4.1,0,0.0,982.45,0,12,0,0,0,982.45,-1.486,-0.6,-0.573,True,False,False,True,False,False,True,False,False,False,True
0,0,1,1,53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.4,1110.35,0,0,1,0,1,0,0,1,4.4,0,0.0,1028.1999999999998,0,24,0,0,0,1028.2,-1.508,-0.517,-0.553,False,True,False,True,False,True,False,False,False,False,True
0,0,0,0,27,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,59.45,1611.65,0,0,0,0,0,0,1,0,2.2,1,3.0,1605.15,0,1,0,1,0,1605.15,-0.177,-0.296,-0.298,False,False,False,False,True,False,False,False,False,True,False
1,1,0,0,23,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,94.75,2293.6,1,1,0,0,0,0,1,0,1.9,1,3.0,2179.25,1,1,0,1,1,2179.25,0.997,0.005,-0.044,False,False,True,False,True,False,False,False,True,False,False
0,0,0,0,69,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,81.5,5553.25,0,0,0,0,1,1,0,0,5.8,1,6.0,5623.5,0,24,1,0,0,5623.5,0.556,1.444,1.477,False,True,False,False,False,False,False,False,False,False,True
1,0,1,1,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,29.05,44.75,0,0,0,0,0,0,0,0,0.2,1,1.0,58.1,0,1,0,0,0,58.1,-1.187,-0.988,-0.981,False,False,False,False,False,False,True,False,False,False,False
1,0,0,0,35,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,86.45,3029.1,1,1,0,0,0,0,1,0,2.9,1,2.0,3025.75,0,1,0,1,1,3025.75,0.721,0.33,0.329,False,False,True,False,True,False,False,False,False,True,False
1,0,1,0,46,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,70.6,3231.05,0,0,0,1,0,0,0,1,3.8,1,4.0,3247.6,0,12,0,0,0,3247.6,0.194,0.419,0.427,True,False,False,False,False,True,False,False,False,True,False
1,0,0,0,54,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,97.2,5129.45,0,1,0,0,1,0,0,0,4.5,1,4.0,5248.8,1,24,0,0,1,5248.8,1.078,1.257,1.311,False,True,True,False,False,False,True,False,False,False,True
1,0,1,0,56,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,98.25,5508.35,1,1,0,1,0,0,1,0,4.7,1,4.0,5502.0,1,12,0,1,1,5502.0,1.113,1.424,1.423,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0,9,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,75.75,655.9,1,1,0,0,0,0,0,0,0.8,1,1.0,681.75,0,1,0,0,1,681.75,0.365,-0.718,-0.706,False,False,True,False,False,False,True,True,False,False,False
0,0,0,0,20,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,59.2,1191.2,0,0,0,0,0,0,0,0,1.7,1,3.0,1184.0,0,1,0,0,0,1184.0,-0.185,-0.481,-0.484,False,False,False,False,False,False,True,False,True,False,False
0,0,0,0,11,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,75.9,866.4,0,1,0,0,0,0,0,1,0.9,1,1.0,834.9000000000001,0,1,0,0,1,834.9,0.37,-0.625,-0.638,False,False,True,False,False,True,False,True,False,False,False
1,1,1,0,30,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,90.05,2627.2,0,1,0,0,0,0,1,0,2.5,1,3.0,2701.5,1,1,0,1,1,2701.5,0.84,0.152,0.186,False,False,True,False,True,False,False,False,False,True,False
0,0,1,0,68,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,70.95,4741.45,0,0,0,0,1,0,0,0,5.7,1,4.0,4824.6,0,24,0,0,0,4824.6,0.206,1.086,1.124,False,True,False,False,False,False,True,False,False,False,True
0,1,1,0,38,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,102.6,4009.2,0,1,0,0,0,0,1,0,3.2,1,5.0,3898.7999999999997,1,1,0,1,1,3898.8,1.258,0.763,0.715,False,False,True,False,True,False,False,False,False,True,False
1,1,1,0,17,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,85.35,1463.45,1,1,0,0,0,0,0,0,1.4,1,3.0,1450.9499999999998,0,1,0,0,1,1450.95,0.684,-0.361,-0.366,False,False,True,False,False,False,True,False,True,False,False
0,0,0,0,48,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,106.1,5082.8,1,1,0,1,0,1,0,0,4.0,1,5.0,5092.799999999999,1,12,1,0,1,5092.8,1.374,1.236,1.242,True,False,True,False,False,False,False,False,False,True,False
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43.8,43.8,0,0,0,0,0,0,1,0,0.1,1,0.0,43.8,0,1,0,1,0,43.8,-0.697,-0.988,-0.987,False,False,False,False,True,False,False,False,False,False,False
0,0,1,1,63,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,59.0,3707.6,0,0,0,0,1,0,1,0,5.2,1,5.0,3717.0,0,24,0,1,0,3717.0,-0.191,0.629,0.635,False,True,False,False,True,False,False,False,False,False,True
1,0,0,0,3,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,69.95,220.45,0,0,0,1,0,0,1,0,0.2,1,3.0,209.85000000000002,0,12,0,1,0,209.85,0.172,-0.91,-0.914,True,False,False,False,True,False,False,False,False,False,False
1,0,0,0,48,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.35,1133.7,0,0,1,1,0,0,0,0,4.0,0,1.0,1168.8000000000002,0,12,0,0,0,1168.8,-1.343,-0.507,-0.49,True,False,False,True,False,False,True,False,False,True,False
0,0,0,0,66,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,29.45,1983.15,0,0,0,1,0,1,0,0,5.5,1,1.0,1943.7,0,12,1,0,0,1943.7,-1.174,-0.132,-0.148,True,False,False,False,False,False,False,False,False,False,True
1,0,1,1,68,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,84.4,5746.75,0,1,0,0,1,1,0,0,5.7,1,3.0,5739.200000000001,0,24,1,0,1,5739.2,0.653,1.53,1.528,False,True,True,False,False,False,False,False,False,False,True
0,1,0,0,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45.05,770.6,1,0,0,0,0,0,1,0,1.4,1,0.0,765.8499999999999,0,1,0,1,0,765.85,-0.655,-0.667,-0.668,False,False,False,False,True,False,False,False,True,False,False
1,0,1,1,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.65,134.05,0,0,1,1,0,0,0,1,0.6,0,0.0,144.54999999999998,0,12,0,0,0,144.55,-1.466,-0.948,-0.943,True,False,False,True,False,True,False,True,False,False,False
0,0,1,0,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,87.1,6230.1,0,0,0,0,1,0,0,0,6.0,1,7.0,6271.2,0,24,0,0,0,6271.2,0.742,1.743,1.763,False,True,False,False,False,False,True,False,False,False,True
1,0,1,0,29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.85,573.05,0,0,1,0,0,0,0,1,2.4,0,0.0,575.6500000000001,0,1,0,0,0,575.65,-1.493,-0.754,-0.752,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,37,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,90.35,3419.3,0,1,0,0,0,0,1,0,3.1,1,3.0,3342.95,1,1,0,1,1,3342.95,0.85,0.502,0.47,False,False,True,False,True,False,False,False,False,True,False
1,0,0,0,34,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,109.8,3587.25,1,1,0,0,0,0,0,1,2.8,1,6.0,3733.2,1,1,0,0,1,3733.2,1.497,0.576,0.642,False,False,True,False,False,True,False,False,False,True,False
1,1,0,0,42,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,84.65,3541.35,1,1,0,0,0,0,1,0,3.5,1,2.0,3555.3,0,1,0,1,1,3555.3,0.661,0.556,0.563,False,False,True,False,True,False,False,False,False,True,False
1,0,1,1,59,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,65.5,3801.3,0,0,0,1,0,0,0,1,4.9,1,4.0,3864.5,0,12,0,0,0,3864.5,0.025,0.671,0.7,True,False,False,False,False,True,False,False,False,False,True
0,0,1,1,11,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,79.5,868.5,1,1,0,0,0,0,0,0,0.9,1,1.0,874.5,0,1,0,0,1,874.5,0.49,-0.624,-0.62,False,False,True,False,False,False,True,True,False,False,False
0,1,1,1,60,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,80.95,4859.1,0,1,0,0,0,0,1,0,5.0,1,2.0,4857.0,0,1,0,1,1,4857.0,0.538,1.138,1.138,False,False,True,False,True,False,False,False,False,False,True
1,0,0,0,27,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,56.15,1439.35,0,0,0,0,0,0,0,1,2.2,1,2.0,1516.05,0,1,0,0,0,1516.05,-0.286,-0.372,-0.337,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,85.8,85.8,1,1,0,0,0,0,0,1,0.1,1,2.0,85.8,0,1,0,0,1,85.8,0.699,-0.969,-0.969,False,False,True,False,False,True,False,False,False,False,False
0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,79.1,79.1,1,1,0,0,0,0,1,0,0.1,1,1.0,79.1,0,1,0,1,1,79.1,0.477,-0.972,-0.972,False,False,True,False,True,False,False,False,False,False,False
0,0,1,0,17,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,34.4,592.75,0,0,0,0,0,0,0,1,1.4,1,2.0,584.8,0,1,0,0,0,584.8,-1.009,-0.746,-0.748,False,False,False,False,False,True,False,False,True,False,False
0,0,1,0,58,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.75,1185.95,0,0,1,0,1,0,0,1,4.8,0,0.0,1203.5,0,24,0,0,0,1203.5,-1.463,-0.484,-0.475,False,True,False,True,False,True,False,False,False,False,True
0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.8,18.8,0,0,1,1,0,0,0,1,0.1,0,0.0,18.8,0,12,0,0,0,18.8,-1.527,-0.999,-0.998,True,False,False,True,False,True,False,False,False,False,False
1,0,1,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.3,134.5,1,0,0,0,0,0,0,1,0.2,1,0.0,132.89999999999998,0,1,0,0,0,132.9,-0.68,-0.948,-0.948,False,False,False,False,False,True,False,False,False,False,False
1,0,0,0,53,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,90.8,4921.2,0,1,0,0,0,0,1,0,4.4,1,4.0,4812.4,1,1,0,1,1,4812.4,0.865,1.165,1.118,False,False,True,False,True,False,False,False,False,False,True
