gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,paperlessbilling,monthlycharges,totalcharges,churn,internetservice_Fiber optic,internetservice_No,contract_One year,contract_Two year,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check,tenure_years,has_internet,num_addon_services,charge_tenure_interaction,high_charge_flag,contract_term,auto_pay,echeck_flag,fiber_flag,clv_simple,monthlycharges_z,totalcharges_z,charge_tenure_interaction_z,contract_type_One Year,contract_type_Two Year,internet_type_Fiber optic,internet_type_No Internet,payment_method_Electronic Check,payment_method_Mailed Check,payment_method_Other/Bank Auto,tenure_group_7-12,tenure_group_13-24,tenure_group_25-48,tenure_group_49+,pred_churn_prob,pred_churn_label,,customerID
1,0,0,0,35,1,1,0,0,0,0,1,0,1,86.45,3029.1,1,1,0,0,0,0,1,0,2.9,1,2,3025.75,0,1,0,1,1,3025.75,0.721,0.33,0.329,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.42529577,0,,6352-TWCAU
1,0,1,0,46,1,0,1,1,0,1,0,1,0,70.6,3231.05,0,0,0,1,0,0,0,1,3.8,1,4,3247.6,0,12,0,0,0,3247.6,0.194,0.419,0.427,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.13665394,0,,2361-UPSND
1,0,0,0,54,1,1,0,1,0,0,1,1,1,97.2,5129.45,0,1,0,0,1,0,0,0,4.5,1,4,5248.8,1,24,0,0,1,5248.8,1.078,1.257,1.311,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.3902134,0,,6035-RIIOM
1,0,1,0,56,1,1,0,1,0,0,1,1,1,98.25,5508.35,1,1,0,1,0,0,1,0,4.7,1,4,5502,1,12,0,1,1,5502,1.113,1.424,1.423,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.6076138,1,,2929-QNSRW
1,0,1,0,9,1,0,0,0,1,0,0,0,1,75.75,655.9,1,1,0,0,0,0,0,0,0.8,1,1,681.75,0,1,0,0,1,681.75,0.365,-0.718,-0.706,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.17559113,0,,1262-OPMFY
0,0,0,0,20,1,1,1,0,0,1,0,0,0,59.2,1191.2,0,0,0,0,0,0,0,0,1.7,1,3,1184,0,1,0,0,0,1184,-0.185,-0.481,-0.484,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.11822805,0,,9504-DSHWM
0,0,0,0,11,1,0,0,1,0,0,0,0,1,75.9,866.4,0,1,0,0,0,0,0,1,0.9,1,1,834.9,0,1,0,0,1,834.9,0.37,-0.625,-0.638,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.19176868,0,,5035-BVCXS
1,1,1,0,30,1,1,0,1,0,0,1,0,1,90.05,2627.2,0,1,0,0,0,0,1,0,2.5,1,3,2701.5,1,1,0,1,1,2701.5,0.84,0.152,0.186,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.4541489,0,,6267-DCFFZ
0,0,1,0,68,1,0,1,1,1,0,0,1,0,70.95,4741.45,0,0,0,0,1,0,0,0,5.7,1,4,4824.6,0,24,0,0,0,4824.6,0.206,1.086,1.124,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.066167034,0,,3533-UVMOM
0,1,1,0,38,1,1,0,1,1,0,1,1,1,102.6,4009.2,0,1,0,0,0,0,1,0,3.2,1,5,3898.8,1,1,0,1,1,3898.8,1.258,0.763,0.715,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.35396272,0,,2439-LYPMQ
1,1,1,0,17,1,1,1,0,1,0,0,0,1,85.35,1463.45,1,1,0,0,0,0,0,0,1.4,1,3,1450.95,0,1,0,0,1,1450.95,0.684,-0.361,-0.366,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.34700114,0,,4248-QPAVC
0,0,0,0,48,1,1,0,1,1,0,1,1,1,106.1,5082.8,1,1,0,1,0,1,0,0,4,1,5,5092.8,1,12,1,0,1,5092.8,1.374,1.236,1.242,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.14749539,0,,1899-VXWXM
1,0,0,0,1,1,0,0,0,0,0,0,0,0,43.8,43.8,0,0,0,0,0,0,1,0,0.1,1,0,43.8,0,1,0,1,0,43.8,-0.697,-0.988,-0.987,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.19039807,0,,1478-VPOAD
0,0,1,1,63,0,0,1,1,1,0,1,1,0,59,3707.6,0,0,0,0,1,0,1,0,5.2,1,5,3717,0,24,0,1,0,3717,-0.191,0.629,0.635,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.12754431,0,,9995-HOTOH
1,0,0,0,3,1,0,0,0,1,0,1,1,1,69.95,220.45,0,0,0,1,0,0,1,0,0.2,1,3,209.85,0,12,0,1,0,209.85,0.172,-0.91,-0.914,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.17777206,0,,2988-PLAHS
1,0,0,0,48,1,1,0,0,0,0,0,0,0,24.35,1133.7,0,0,1,1,0,0,0,0,4,0,1,1168.8,0,12,0,0,0,1168.8,-1.343,-0.507,-0.49,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.042374853,0,,1371-OJCEK
0,0,0,0,66,0,0,0,0,0,1,0,0,0,29.45,1983.15,0,0,0,1,0,1,0,0,5.5,1,1,1943.7,0,12,1,0,0,1943.7,-1.174,-0.132,-0.148,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.04248346,0,,4999-IEZLT
1,0,1,1,68,1,1,0,1,1,0,0,0,1,84.4,5746.75,0,1,0,0,1,1,0,0,5.7,1,3,5739.2,0,24,1,0,1,5739.2,0.653,1.53,1.528,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.2559926,0,,8883-ANODQ
0,1,0,0,17,1,0,0,0,0,0,0,0,1,45.05,770.6,1,0,0,0,0,0,1,0,1.4,1,0,765.85,0,1,0,1,0,765.85,-0.655,-0.667,-0.668,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.40319324,0,,4690-LLKUA
1,0,1,1,7,1,0,0,0,0,0,0,0,0,20.65,134.05,0,0,1,1,0,0,0,1,0.6,0,0,144.55,0,12,0,0,0,144.55,-1.466,-0.948,-0.943,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.059116848,0,,2351-RRBUE
0,0,1,0,72,1,1,1,1,1,1,1,1,1,87.1,6230.1,0,0,0,0,1,0,0,0,6,1,7,6271.2,0,24,0,0,0,6271.2,0.742,1.743,1.763,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.283072,0,,5980-BDHPY
1,0,1,0,29,1,0,0,0,0,0,0,0,0,19.85,573.05,0,0,1,0,0,0,0,1,2.4,0,0,575.65,0,1,0,0,0,575.65,-1.493,-0.754,-0.752,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.068665855,0,,1498-DQNRX
0,0,1,0,37,1,0,0,0,1,1,0,1,1,90.35,3419.3,0,1,0,0,0,0,1,0,3.1,1,3,3342.95,1,1,0,1,1,3342.95,0.85,0.502,0.47,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.10088102,0,,9469-WEJBT
1,0,0,0,34,1,1,1,1,1,0,1,1,1,109.8,3587.25,1,1,0,0,0,0,0,1,2.8,1,6,3733.2,1,1,0,0,1,3733.2,1.497,0.576,0.642,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.3168283,0,,3331-HQDTW
1,1,0,0,42,1,1,0,0,0,0,1,0,1,84.65,3541.35,1,1,0,0,0,0,1,0,3.5,1,2,3555.3,0,1,0,1,1,3555.3,0.661,0.556,0.563,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.4483732,0,,9490-DFPMD
1,0,1,1,59,1,1,1,1,0,1,0,0,0,65.5,3801.3,0,0,0,1,0,0,0,1,4.9,1,4,3864.5,0,12,0,0,0,3864.5,0.025,0.671,0.7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.13694005,0,,2581-VKIRT
0,0,1,1,11,1,0,0,0,0,0,1,0,1,79.5,868.5,1,1,0,0,0,0,0,0,0.9,1,1,874.5,0,1,0,0,1,874.5,0.49,-0.624,-0.62,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.17371754,0,,5442-XSDCW
0,1,1,1,60,1,1,1,0,0,0,0,0,1,80.95,4859.1,0,1,0,0,0,0,1,0,5,1,2,4857,0,1,0,1,1,4857,0.538,1.138,1.138,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5055067,1,,7426-WEIJX
1,0,0,0,27,1,0,0,1,0,1,0,0,1,56.15,1439.35,0,0,0,0,0,0,0,1,2.2,1,2,1516.05,0,1,0,0,0,1516.05,-0.286,-0.372,-0.337,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.111981146,0,,2851-MMUTZ
1,0,0,0,1,1,1,0,0,0,0,0,1,0,85.8,85.8,1,1,0,0,0,0,0,1,0.1,1,2,85.8,0,1,0,0,1,85.8,0.699,-0.969,-0.969,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.55468017,1,,3049-NDXFL
0,1,0,0,1,1,0,0,0,0,0,1,0,1,79.1,79.1,1,1,0,0,0,0,1,0,0.1,1,1,79.1,0,1,0,1,1,79.1,0.477,-0.972,-0.972,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6000602,1,,8580-AECUZ
0,0,1,0,17,0,0,1,0,1,0,0,0,0,34.4,592.75,0,0,0,0,0,0,0,1,1.4,1,2,584.8,0,1,0,0,0,584.8,-1.009,-0.746,-0.748,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.17763744,0,,3307-TLCUD
0,0,1,0,58,1,0,0,0,0,0,0,0,0,20.75,1185.95,0,0,1,0,1,0,0,1,4.8,0,0,1203.5,0,24,0,0,0,1203.5,-1.463,-0.484,-0.475,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.041373827,0,,6625-FLENO
0,0,1,1,1,1,0,0,0,0,0,0,0,0,18.8,18.8,0,0,1,1,0,0,0,1,0.1,0,0,18.8,0,12,0,0,0,18.8,-1.527,-0.999,-0.998,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.11841549,0,,2967-MXRAV
1,0,1,1,3,1,0,0,0,0,0,0,0,0,44.3,134.5,1,0,0,0,0,0,0,1,0.2,1,0,132.9,0,1,0,0,0,132.9,-0.68,-0.948,-0.948,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1629429,0,,7963-GQRMY
1,0,0,0,53,1,1,1,1,1,0,0,0,0,90.8,4921.2,0,1,0,0,0,0,1,0,4.4,1,4,4812.4,1,1,0,1,1,4812.4,0.865,1.165,1.118,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.3774857,0,,8189-HBVRW
0,0,0,0,35,1,1,0,0,0,0,0,0,1,25.6,901.25,0,0,1,0,0,0,1,0,2.9,0,1,896,0,1,0,1,0,896,-1.301,-0.609,-0.611,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.078835756,0,,4163-KIUHY
0,0,1,1,50,1,1,1,0,1,0,1,1,0,105.95,5341.8,1,1,0,0,0,1,0,0,4.2,1,5,5297.5,1,1,1,0,1,5297.5,1.369,1.351,1.333,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.16320726,0,,1228-FZFRV
0,0,1,1,68,1,1,0,1,0,1,0,1,0,70.8,4859.95,0,0,0,0,1,1,0,0,5.7,1,4,4814.4,0,24,1,0,0,4814.4,0.201,1.138,1.119,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.082716316,0,,3500-NSDOA
0,0,1,0,47,1,1,0,0,0,0,0,0,0,25.4,1139.2,0,0,1,0,0,0,1,0,3.9,0,1,1193.8,0,1,0,1,0,1193.8,-1.308,-0.504,-0.479,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.097827196,0,,1171-TYKUR
1,1,1,0,65,1,1,0,1,1,0,1,1,1,108.8,7082.45,0,1,0,0,0,0,0,0,5.4,1,5,7072,1,1,0,0,1,7072,1.464,2.119,2.116,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.52088857,1,,3761-FLYZI
0,0,0,0,5,1,0,0,0,0,0,0,0,1,69.75,324.6,1,1,0,0,0,0,1,0,0.4,1,0,348.75,0,1,0,1,1,348.75,0.166,-0.864,-0.853,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.30009493,0,,2058-DCJBE
0,0,1,0,51,1,1,0,0,0,0,1,1,1,94.65,4812.75,1,1,0,0,0,0,1,0,4.2,1,3,4827.15,1,1,0,1,1,4827.15,0.993,1.117,1.125,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.6517998,1,,5364-XYIRR
1,0,0,0,46,1,1,0,0,0,0,1,1,0,96.05,4399.5,1,1,0,0,0,0,0,0,3.8,1,3,4418.3,1,1,0,0,1,4418.3,1.04,0.935,0.944,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.3213587,0,,4829-AUOAX
1,0,0,0,9,1,1,0,0,0,0,0,0,1,76.85,663.55,0,1,0,0,0,0,1,0,0.8,1,1,691.65,0,1,0,1,1,691.65,0.402,-0.714,-0.701,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.32050958,0,,1219-NNDDO
1,0,0,0,8,1,0,0,0,0,0,0,0,0,20.25,174.65,0,0,1,0,1,0,0,1,0.7,0,0,162,0,24,0,0,0,162,-1.479,-0.93,-0.935,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.03138343,0,,8388-DMKAE
0,0,0,0,14,1,1,0,0,0,0,0,0,1,24.8,321.7,0,0,1,1,0,1,0,0,1.2,0,1,347.2,0,12,1,0,0,347.2,-1.328,-0.865,-0.853,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.03285636,0,,4403-BWPAY
1,0,0,0,45,1,1,1,1,1,1,1,1,1,115.65,5125.5,0,1,0,0,0,0,1,0,3.8,1,7,5204.25,1,1,0,1,1,5204.25,1.691,1.255,1.291,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.42011863,0,,9659-QEQSY
1,0,0,0,8,1,1,0,0,0,0,0,0,1,74.6,548.9,0,1,0,0,0,1,0,0,0.7,1,1,596.8,0,1,1,0,1,596.8,0.327,-0.765,-0.743,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.19566281,0,,5405-ZMYXQ
0,1,0,1,1,1,0,0,0,1,0,0,0,1,50.15,50.15,1,0,0,0,0,0,0,1,0.1,1,1,50.15,0,1,0,0,0,50.15,-0.486,-0.985,-0.984,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.58682245,1,,5047-LHVLY
0,0,1,1,66,1,0,1,1,1,0,1,1,1,103.15,7031.3,0,1,0,1,0,0,0,0,5.5,1,5,6807.9,1,12,0,0,1,6807.9,1.276,2.097,1.999,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.33155268,0,,1442-OKRJE
0,0,1,1,72,1,1,1,1,1,1,0,0,0,72.1,5016.65,0,0,0,0,1,1,0,0,6,1,5,5191.2,0,24,1,0,0,5191.2,0.244,1.207,1.286,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.11732534,0,,4737-AQCPU
1,0,1,0,41,1,1,1,1,1,1,1,1,1,113.6,4594.95,1,1,0,0,0,0,0,0,3.4,1,7,4657.6,1,1,0,0,1,4657.6,1.623,1.021,1.05,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.19602416,0,,9158-VCTQB
1,0,1,1,23,1,1,0,0,0,0,0,0,0,25.1,611.45,0,0,1,0,1,0,0,1,1.9,0,1,577.3,0,24,0,0,0,577.3,-1.318,-0.737,-0.752,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.048981793,0,,2808-CHTDM
1,0,0,0,29,1,0,0,0,0,0,1,0,1,78.9,2384.15,1,1,0,0,0,0,1,0,2.4,1,1,2288.1,0,1,0,1,1,2288.1,0.47,0.045,0.004,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.26413256,0,,6311-UEUME
1,0,0,0,4,1,1,1,0,0,0,0,0,1,80.15,319.85,0,1,0,0,0,0,1,0,0.3,1,2,320.6,0,1,0,1,1,320.6,0.511,-0.866,-0.865,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.24383946,0,,0793-TWELN
0,0,1,1,6,1,1,0,0,0,0,0,0,0,25.4,153.3,0,0,1,0,1,0,0,1,0.5,0,1,152.4,0,24,0,0,0,152.4,-1.308,-0.94,-0.939,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.053023275,0,,3283-WCWXT
1,1,1,0,67,1,1,1,1,1,1,0,1,1,105.4,7035.6,0,1,0,1,0,1,0,0,5.6,1,6,7061.8,1,12,1,0,1,7061.8,1.351,2.099,2.112,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.29382673,0,,1060-ENTOF
0,1,0,1,7,1,0,0,0,0,0,0,0,1,45.75,344.2,0,0,0,0,0,0,0,1,0.6,1,0,320.25,0,1,0,0,0,320.25,-0.632,-0.855,-0.865,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.37290016,0,,0999-QXNSA
0,0,1,1,56,1,1,0,0,0,0,0,0,1,24.45,1431.65,0,0,1,1,0,0,0,1,4.7,0,1,1369.2,0,12,0,0,0,1369.2,-1.34,-0.375,-0.402,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.05092692,0,,5451-MHQOF
1,0,1,0,72,1,1,0,0,0,0,0,0,0,25,1849.2,0,0,1,0,1,1,0,0,6,0,1,1800,0,24,1,0,0,1800,-1.321,-0.191,-0.212,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.03673249,0,,4836-WNFNO
0,0,1,0,72,1,1,1,1,1,0,1,1,1,85.25,6083.1,0,0,0,0,1,0,1,0,6,1,6,6138,0,24,0,1,0,6138,0.681,1.678,1.704,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.32867575,0,,9225-BZLNZ
0,0,1,1,23,1,0,0,0,0,0,0,0,0,19.6,426.65,0,0,1,0,1,1,0,0,1.9,0,0,450.8,0,24,1,0,0,450.8,-1.501,-0.819,-0.808,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.011144944,0,,0354-VXMJC
1,0,0,1,35,1,1,0,0,0,0,0,0,0,50.15,1655.35,0,0,0,0,0,0,0,1,2.9,1,1,1755.25,0,1,0,0,0,1755.25,-0.486,-0.277,-0.232,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.1526896,0,,4422-QVIJA
0,1,1,0,27,1,0,0,0,0,0,0,0,1,70.55,1943.9,0,1,0,0,0,0,1,0,2.2,1,0,1904.85,0,1,0,1,1,1904.85,0.192,-0.149,-0.165,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.35548666,0,,9365-SRSZE
1,0,1,1,26,1,1,0,1,0,1,0,0,1,60.05,1616.15,1,0,0,0,0,0,1,0,2.2,1,3,1561.3,0,1,0,1,0,1561.3,-0.157,-0.294,-0.317,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.18102175,0,,6839-ITVZJ
0,0,1,1,12,1,1,0,0,0,0,0,0,0,26.4,314.95,0,0,1,1,0,0,0,1,1,0,1,316.8,0,12,0,0,0,316.8,-1.275,-0.868,-0.867,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.06205166,0,,8332-OSJDW
1,0,0,0,40,1,0,0,0,0,0,0,0,0,20.15,804.85,0,0,1,0,1,0,0,1,3.3,0,0,806,0,24,0,0,0,806,-1.483,-0.652,-0.651,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.037171207,0,,4735-BJKOU
0,0,1,1,7,0,0,1,1,1,0,1,1,0,58.85,465.7,0,0,0,0,0,0,0,1,0.6,1,5,411.95,0,1,0,0,0,411.95,-0.196,-0.802,-0.825,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.15930176,0,,0274-JKUJR
0,0,1,1,70,1,1,1,1,0,0,1,0,1,97.55,6669.05,0,1,0,0,0,1,0,0,5.8,1,4,6828.5,1,1,1,0,1,6828.5,1.09,1.937,2.009,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.27480558,0,,5740-YHGTW
0,0,1,1,60,1,0,0,0,0,0,0,0,0,19.65,1161.75,0,0,1,0,1,1,0,0,5,0,0,1179,0,24,1,0,0,1179,-1.499,-0.494,-0.486,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.011561408,0,,8917-SZTTJ
0,0,1,1,39,0,0,0,0,0,0,0,0,1,25.25,947.75,0,0,0,1,0,1,0,0,3.2,1,0,984.75,0,12,1,0,0,984.75,-1.313,-0.589,-0.572,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.038057316,0,,1696-MZVAU
0,0,1,0,72,1,1,1,1,1,1,1,1,0,114.45,8375.05,0,1,0,0,1,1,0,0,6,1,7,8240.4,1,24,1,0,1,8240.4,1.651,2.69,2.632,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.63396597,1,,7359-WWYJV
1,0,0,0,1,0,0,0,0,0,0,1,0,1,34.7,34.7,1,0,0,0,0,0,1,0,0.1,1,1,34.7,0,1,0,1,0,34.7,-0.999,-0.992,-0.991,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2448635,0,,0375-HVGXO
0,0,1,1,54,1,1,0,1,0,1,1,0,1,70.7,3770,0,0,0,1,0,0,1,0,4.5,1,4,3817.8,0,12,0,1,0,3817.8,0.197,0.657,0.679,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.09863349,0,,4906-ZHGPK
0,0,0,0,3,1,1,0,0,0,0,0,1,1,85.3,264.8,1,1,0,0,0,0,1,0,0.2,1,2,255.9,0,1,0,1,1,255.9,0.683,-0.89,-0.894,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.45755383,0,,8593-WHYHV
1,0,1,1,63,1,0,1,1,1,1,1,0,0,75.55,4707.85,0,0,0,0,1,1,0,0,5.2,1,5,4759.65,0,24,1,0,0,4759.65,0.359,1.071,1.095,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.039227817,0,,3795-GWTRD
0,0,1,1,71,1,1,0,1,0,1,0,0,1,84.8,6152.4,0,1,0,0,1,0,1,0,5.9,1,3,6020.8,0,24,0,1,1,6020.8,0.666,1.709,1.652,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.71412677,1,,1298-PHBTI
1,0,0,0,42,1,0,0,0,0,0,0,0,1,20.65,958.1,0,0,1,1,0,0,0,1,3.5,0,0,867.3,0,12,0,0,0,867.3,-1.466,-0.584,-0.624,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.049131203,0,,6223-DHJGV
0,0,0,0,47,1,0,0,0,0,0,0,0,0,20.45,943,0,0,1,0,1,0,0,0,3.9,0,0,961.15,0,24,0,0,0,961.15,-1.473,-0.591,-0.582,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.023753254,0,,6961-MJKBO
1,0,1,1,66,1,1,0,1,1,0,1,1,1,102.45,6615.15,1,1,0,1,0,1,0,0,5.5,1,5,6761.7,1,12,1,0,1,6761.7,1.253,1.913,1.979,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.41140184,0,,6097-EQISJ
1,0,1,0,21,1,1,1,0,1,0,1,1,1,104.4,2200.25,1,1,0,0,0,0,0,0,1.8,1,5,2192.4,1,1,0,0,1,2192.4,1.317,-0.036,-0.038,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.35772052,0,,4423-YLHDV
